calculation_method;calc_trigger_time;route_start_time;route_end_time;device_fingerprint;geopos;Geoposition;position_timestamp;position_floor_estimation;position_signals_floors;position_signal_1_beacon;position_signal_1_timestamp;position_signal_2_beacon;position_signal_2_beacon;position_signal_3_beacon;position_signal_3_timestamp
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37838893809688|8.53873307769356|-2);47.37838893809688,8.53873307769356;Wed Apr 13 19:18:10 CEST 2022;-2;-2,-2,-2,;300;2022-04-13 19:18:10.651;389;2022-04-13 19:18:10.651;353;2022-04-13 19:18:10.651
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3777358966599|8.537218538065206|-2);47.3777358966599,8.537218538065206;Wed Apr 13 19:18:10 CEST 2022;-2;-2,-2,-2,;304;2022-04-13 19:18:10.651;389;2022-04-13 19:18:10.651;353;2022-04-13 19:18:10.651
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37848742566652|8.538857780361775|-2);47.37848742566652,8.538857780361775;Wed Apr 13 19:18:11 CEST 2022;-2;-2,-2,-2,;313;2022-04-13 19:18:11.178;360;2022-04-13 19:18:11.178;366;2022-04-13 19:18:11.178
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378163730187374|8.539063359099664|-2);47.378163730187374,8.539063359099664;Wed Apr 13 19:18:11 CEST 2022;-2;-2,-2,-2,;355;2022-04-13 19:18:11.708;347;2022-04-13 19:18:11.708;300;2022-04-13 19:18:11.708
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37820392776712|8.538988314960728|-2);47.37820392776712,8.538988314960728;Wed Apr 13 19:18:11 CEST 2022;-2;-2,-2,-2,;319;2022-04-13 19:18:11.708;355;2022-04-13 19:18:11.708;347;2022-04-13 19:18:11.708
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3790039274178|8.538506389553682|-2);47.3790039274178,8.538506389553682;Wed Apr 13 19:18:12 CEST 2022;-2;-2,-2,-2,;351;2022-04-13 19:18:12.232;356;2022-04-13 19:18:12.232;384;2022-04-13 19:18:12.232
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378424525390855|8.538562694756674|-2);47.378424525390855,8.538562694756674;Wed Apr 13 19:18:12 CEST 2022;-2;-2,-2,-2,;302;2022-04-13 19:18:12.232;351;2022-04-13 19:18:12.232;356;2022-04-13 19:18:12.232
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378411212791384|8.53856398845014|-2);47.378411212791384,8.53856398845014;Wed Apr 13 19:18:12 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:12.232;351;2022-04-13 19:18:12.232;356;2022-04-13 19:18:12.232
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37804284190296|8.539212543062552|-2);47.37804284190296,8.539212543062552;Wed Apr 13 19:18:12 CEST 2022;-2;-2,-2,-2,;305;2022-04-13 19:18:12.751;353;2022-04-13 19:18:12.751;300;2022-04-13 19:18:12.751
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37858058798089|8.537488251178583|-2);47.37858058798089,8.537488251178583;Wed Apr 13 19:18:13 CEST 2022;-2;-2,-2,-2,;379;2022-04-13 19:18:13.796;303;2022-04-13 19:18:13.796;319;2022-04-13 19:18:13.796
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378004212759045|8.538728114365917|-2);47.378004212759045,8.538728114365917;Wed Apr 13 19:18:15 CEST 2022;-2;-2,-2,-2,;379;2022-04-13 19:18:15.396;387;2022-04-13 19:18:15.396;186;2022-04-13 19:18:15.396
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37810945877886|8.538448546457088|-2);47.37810945877886,8.538448546457088;Wed Apr 13 19:18:18 CEST 2022;-2;-2,-2,-2,;373;2022-04-13 19:18:18.077;365;2022-04-13 19:18:18.077;360;2022-04-13 19:18:18.077
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37726917084293|8.53846126302086|-2);47.37726917084293,8.53846126302086;Wed Apr 13 19:18:18 CEST 2022;-2;-2,-2,-2,;366;2022-04-13 19:18:18.077;373;2022-04-13 19:18:18.077;365;2022-04-13 19:18:18.077
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37789751715778|8.53845175389233|-2);47.37789751715778,8.53845175389233;Wed Apr 13 19:18:18 CEST 2022;-2;-2,-2,-2,;385;2022-04-13 19:18:18.077;373;2022-04-13 19:18:18.077;365;2022-04-13 19:18:18.077
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37769716553797|8.538454785929376|-2);47.37769716553797,8.538454785929376;Wed Apr 13 19:18:18 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:18.077;373;2022-04-13 19:18:18.077;365;2022-04-13 19:18:18.077
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37813130064638|8.538049446552991|-2);47.37813130064638,8.538049446552991;Wed Apr 13 19:18:19 CEST 2022;-2;-2,-2,-2,;373;2022-04-13 19:18:19.011;385;2022-04-13 19:18:19.011;363;2022-04-13 19:18:19.011
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.376333145219185|8.541143290100818|-2);47.376333145219185,8.541143290100818;Wed Apr 13 19:18:19 CEST 2022;-2;-2,-2,-2,;367;2022-04-13 19:18:19.011;373;2022-04-13 19:18:19.011;385;2022-04-13 19:18:19.011
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37788400968247|8.53864062382345|-2);47.37788400968247,8.53864062382345;Wed Apr 13 19:18:20 CEST 2022;-2;-2,-2,-2,;308;2022-04-13 19:18:20.144;380;2022-04-13 19:18:20.144;347;2022-04-13 19:18:20.144
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37838801785345|8.538794021140921|-2);47.37838801785345,8.538794021140921;Wed Apr 13 19:18:20 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:20.144;308;2022-04-13 19:18:20.144;380;2022-04-13 19:18:20.144
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378172859080394|8.53845008637565|-2);47.378172859080394,8.53845008637565;Wed Apr 13 19:18:21 CEST 2022;-2;-2,-2,-2,;379;2022-04-13 19:18:21.185;387;2022-04-13 19:18:21.185;380;2022-04-13 19:18:21.185
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37799288649242|8.538769168233058|-2);47.37799288649242,8.538769168233058;Wed Apr 13 19:18:21 CEST 2022;-2;-2,-2,-2,;347;2022-04-13 19:18:21.185;379;2022-04-13 19:18:21.185;387;2022-04-13 19:18:21.185
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378301736378745|8.538221593757985|-2);47.378301736378745,8.538221593757985;Wed Apr 13 19:18:21 CEST 2022;-2;-2,-2,-2,;300;2022-04-13 19:18:21.185;379;2022-04-13 19:18:21.185;387;2022-04-13 19:18:21.185
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(163.8094906811622|-197.88828691816806|-2);163.8094906811622,-197.88828691816806;Wed Apr 13 19:18:21 CEST 2022;-2;-2,-2,-2,;319;2022-04-13 19:18:21.185;379;2022-04-13 19:18:21.185;387;2022-04-13 19:18:21.185
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37819467984585|8.538155679152394|-2);47.37819467984585,8.538155679152394;Wed Apr 13 19:18:23 CEST 2022;-2;-2,-2,-2,;387;2022-04-13 19:18:23.789;300;2022-04-13 19:18:23.789;319;2022-04-13 19:18:23.789
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.376545849182136|8.540861681318939|-2);47.376545849182136,8.540861681318939;Wed Apr 13 19:18:24 CEST 2022;-2;-2,-2,-2,;373;2022-04-13 19:18:24.311;395;2022-04-13 19:18:24.311;367;2022-04-13 19:18:24.311
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378297801927495|8.53845978980761|-2);47.378297801927495,8.53845978980761;Wed Apr 13 19:18:24 CEST 2022;-2;-2,-2,-2,;303;2022-04-13 19:18:24.833;380;2022-04-13 19:18:24.833;300;2022-04-13 19:18:24.833
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37825821074181|8.538698642538991|-2);47.37825821074181,8.538698642538991;Wed Apr 13 19:18:24 CEST 2022;-2;-2,-2,-2,;368;2022-04-13 19:18:24.833;303;2022-04-13 19:18:24.833;380;2022-04-13 19:18:24.833
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3739557680532|8.53718259774583|-2);47.3739557680532,8.53718259774583;Wed Apr 13 19:18:25 CEST 2022;-2;-2,-2,-2,;390;2022-04-13 19:18:25.877;277;2022-04-13 19:18:25.877;380;2022-04-13 19:18:25.877
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37944462793656|8.539498599915184|-2);47.37944462793656,8.539498599915184;Wed Apr 13 19:18:25 CEST 2022;-2;-2,-2,-2,;300;2022-04-13 19:18:25.877;390;2022-04-13 19:18:25.877;277;2022-04-13 19:18:25.877
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37834359235388|8.539034022415997|-2);47.37834359235388,8.539034022415997;Wed Apr 13 19:18:25 CEST 2022;-2;-2,-2,-2,;367;2022-04-13 19:18:25.877;390;2022-04-13 19:18:25.877;277;2022-04-13 19:18:25.877
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37815912269812|8.538355808693362|-2);47.37815912269812,8.538355808693362;Wed Apr 13 19:18:26 CEST 2022;-2;-2,-2,-2,;390;2022-04-13 19:18:26.092;366;2022-04-13 19:18:26.092;380;2022-04-13 19:18:26.092
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37783602805471|8.539608629777636|-2);47.37783602805471,8.539608629777636;Wed Apr 13 19:18:26 CEST 2022;-2;-2,-2,-2,;360;2022-04-13 19:18:26.398;353;2022-04-13 19:18:26.398;319;2022-04-13 19:18:26.398
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37803795855202|8.539365071635356|-2);47.37803795855202,8.539365071635356;Wed Apr 13 19:18:26 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:26.398;360;2022-04-13 19:18:26.398;353;2022-04-13 19:18:26.398
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37732223730917|8.53862916728463|-2);47.37732223730917,8.53862916728463;Wed Apr 13 19:18:27 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:27.971;390;2022-04-13 19:18:27.971;347;2022-04-13 19:18:27.971
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37834118509877|8.538718087069507|-2);47.37834118509877,8.538718087069507;Wed Apr 13 19:18:28 CEST 2022;-2;-2,-2,-2,;313;2022-04-13 19:18:28.494;360;2022-04-13 19:18:28.494;302;2022-04-13 19:18:28.494
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37776313533627|8.538422551270159|-2);47.37776313533627,8.538422551270159;Wed Apr 13 19:18:29 CEST 2022;-2;-2,-2,-2,;392;2022-04-13 19:18:29.015;389;2022-04-13 19:18:29.015;308;2022-04-13 19:18:29.015
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37847238267323|8.538911960446685|-2);47.37847238267323,8.538911960446685;Wed Apr 13 19:18:29 CEST 2022;-2;-2,-2,-2,;366;2022-04-13 19:18:29.015;392;2022-04-13 19:18:29.015;389;2022-04-13 19:18:29.015
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37796964980401|8.538565054555443|-2);47.37796964980401,8.538565054555443;Wed Apr 13 19:18:29 CEST 2022;-2;-2,-2,-2,;300;2022-04-13 19:18:29.015;392;2022-04-13 19:18:29.015;389;2022-04-13 19:18:29.015
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37807564772132|8.538153005458174|-2);47.37807564772132,8.538153005458174;Wed Apr 13 19:18:29 CEST 2022;-2;-2,-2,-2,;373;2022-04-13 19:18:29.536;387;2022-04-13 19:18:29.536;302;2022-04-13 19:18:29.536
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378521713625716|8.53768459047369|-2);47.378521713625716,8.53768459047369;Wed Apr 13 19:18:29 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:29.536;373;2022-04-13 19:18:29.536;387;2022-04-13 19:18:29.536
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3774905005606|8.53951322090412|-2);47.3774905005606,8.53951322090412;Wed Apr 13 19:18:30 CEST 2022;-2;-2,-2,-2,;373;2022-04-13 19:18:30.562;360;2022-04-13 19:18:30.562;395;2022-04-13 19:18:30.562
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.377855332707945|8.53858457576166|-2);47.377855332707945,8.53858457576166;Wed Apr 13 19:18:31 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:31.078;304;2022-04-13 19:18:31.078;363;2022-04-13 19:18:31.078
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37773158040905|8.537062766627358|-2);47.37773158040905,8.537062766627358;Wed Apr 13 19:18:31 CEST 2022;-2;-2,-2,-2,;367;2022-04-13 19:18:31.078;389;2022-04-13 19:18:31.078;304;2022-04-13 19:18:31.078
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378090899502546|8.538480356268657|-2);47.378090899502546,8.538480356268657;Wed Apr 13 19:18:33 CEST 2022;-2;-2,-2,-2,;313;2022-04-13 19:18:33.149;373;2022-04-13 19:18:33.149;360;2022-04-13 19:18:33.149
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.376925437060535|8.538476190842221|-2);47.376925437060535,8.538476190842221;Wed Apr 13 19:18:33 CEST 2022;-2;-2,-2,-2,;302;2022-04-13 19:18:33.149;313;2022-04-13 19:18:33.149;373;2022-04-13 19:18:33.149
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378492410554884|8.53911043390983|-2);47.378492410554884,8.53911043390983;Wed Apr 13 19:18:34 CEST 2022;-2;-2,-2,-2,;303;2022-04-13 19:18:34.698;188;2022-04-13 19:18:34.698;277;2022-04-13 19:18:34.698
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378211575461435|8.538609056237952|-2);47.378211575461435,8.538609056237952;Wed Apr 13 19:18:34 CEST 2022;-2;-2,-2,-2,;300;2022-04-13 19:18:34.698;303;2022-04-13 19:18:34.698;188;2022-04-13 19:18:34.698
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37842900608077|8.539003861778392|-2);47.37842900608077,8.539003861778392;Wed Apr 13 19:18:35 CEST 2022;-2;-2,-2,-2,;360;2022-04-13 19:18:35.733;390;2022-04-13 19:18:35.733;191;2022-04-13 19:18:35.733
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37708773376354|8.538536118611676|-2);47.37708773376354,8.538536118611676;Wed Apr 13 19:18:36 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:36.772;318;2022-04-13 19:18:36.772;302;2022-04-13 19:18:36.772
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37786730220426|8.538775447281289|-2);47.37786730220426,8.538775447281289;Wed Apr 13 19:18:36 CEST 2022;-2;-2,-2,-2,;304;2022-04-13 19:18:36.772;389;2022-04-13 19:18:36.772;318;2022-04-13 19:18:36.772
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37788083784566|8.53897261018135|-2);47.37788083784566,8.53897261018135;Wed Apr 13 19:18:38 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:38.341;365;2022-04-13 19:18:38.341;304;2022-04-13 19:18:38.341
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37727845289204|8.538536903673426|-2);47.37727845289204,8.538536903673426;Wed Apr 13 19:18:41 CEST 2022;-2;-2,-2,-2,;313;2022-04-13 19:18:41.041;302;2022-04-13 19:18:41.041;189;2022-04-13 19:18:41.041
